state_district,round,mean_wage_wtd,n_obs,ln_wage,year,sector
18_27,2019-20,25185,1,10.134003858179751,2019,rural
18_27,2020-21,20545,1,9.93037288131751,2020,rural
18_27,2021-22,17413.333333333332,3,9.764991475282203,2021,rural
18_28,2021-22,10348.891374943503,7,9.244634679424422,2021,rural
18_28,2022-23,9430.420775127477,11,9.151695995536313,2022,rural
18_30,2021-22,16945.443985643287,2,9.737754285270237,2021,rural
18_30,2022-23,14155.260180192257,8,9.557841578174832,2022,rural
19_01,2017-18,13273.633160905987,6,9.493534877412133,2017,rural
19_01,2018-19,13806.150797983672,28,9.532869481844916,2018,rural
19_01,2019-20,9811.56356569199,45,9.191316924740944,2019,rural
19_01,2020-21,9509.19069181155,37,9.160014051162278,2020,rural
19_01,2021-22,11660.5378096684,36,9.363965583169126,2021,rural
19_01,2022-23,16206.851793607833,40,9.693189382024947,2022,rural
19_02,2017-18,8668.340546161651,30,9.06743264962812,2017,rural
19_02,2018-19,8592.138761801038,21,9.058602966734743,2018,rural
19_02,2019-20,6835.915592653832,31,8.829945696683216,2019,rural
19_02,2020-21,4581.711702071296,20,8.42982794136375,2020,rural
19_02,2021-22,8122.681107633151,34,9.002415564325538,2021,rural
19_02,2022-23,10795.62288966562,44,9.28689604296701,2022,rural
19_03,2017-18,5000,1,8.517193191416238,2017,rural
19_03,2018-19,7500,1,8.922658299524402,2018,rural
19_03,2019-20,7000,2,8.85366542803745,2019,rural
19_03,2020-21,4654.205822031168,4,8.445526567643949,2020,rural
19_03,2021-22,12085.639769058855,10,9.399773230839283,2021,rural
19_03,2022-23,7500,2,8.922658299524402,2022,rural
19_04,2017-18,9853.627063511876,21,9.19559489618434,2017,rural
19_04,2018-19,9874.554501634208,34,9.197716474993106,2018,rural
19_04,2019-20,8026.453588256412,28,8.990498064088719,2019,rural
19_04,2020-21,8656.466972563627,21,9.06606194747813,2020,rural
19_04,2021-22,9483.803800598005,53,9.157340759560723,2021,rural
19_04,2022-23,8973.668110212242,10,9.102049802367763,2022,rural
19_05,2017-18,5000,3,8.517193191416238,2017,rural
19_05,2018-19,4314.256896588427,12,8.36968037468663,2018,rural
19_05,2019-20,6202.167354989127,11,8.732654083331985,2019,rural
19_05,2020-21,7846.185912177981,11,8.967782821642734,2020,rural
19_05,2021-22,8030.466305483533,14,8.990997875676147,2021,rural
19_05,2022-23,17727.27577615636,3,9.782859736735807,2022,rural
19_06,2017-18,6915.443939368452,26,8.841512441512991,2017,rural
19_06,2018-19,5313.810435528074,66,8.578064453031626,2018,rural
19_06,2019-20,10180.474078838928,18,9.228226858650725,2019,rural
19_06,2020-21,4115.958347104294,39,8.322626977151591,2020,rural
19_06,2021-22,6481.229838603186,57,8.776665561246393,2021,rural
19_06,2022-23,6619.5082580504595,25,8.797776364910805,2022,rural
19_07,2017-18,5891.46735237155,47,8.681260371658206,2017,rural
19_07,2018-19,7085.388344640882,98,8.865789962851421,2018,rural
19_07,2019-20,6454.783448167927,186,8.772576754796686,2019,rural
19_07,2020-21,5432.698188291284,106,8.600191193433156,2020,rural
19_07,2021-22,4450.245589355053,111,8.400714562256564,2021,rural
19_07,2022-23,6784.091579223687,116,8.822335676676568,2022,rural
19_08,2017-18,11356.520706352558,11,9.337547369513869,2017,rural
19_08,2018-19,10776.575866026074,34,9.285130156345543,2018,rural
19_08,2019-20,10932.954590136434,9,9.29953686395805,2019,rural
19_08,2020-21,8031.699495875925,11,8.991151427869552,2020,rural
19_08,2021-22,11293.012554142206,27,9.331939455397736,2021,rural
19_08,2022-23,10267.97896570262,20,9.236785493459776,2022,rural
19_09,2017-18,14422.917334617603,55,9.576573702070004,2017,rural
19_09,2018-19,10743.596529673207,121,9.282065184414655,2018,rural
19_09,2019-20,10434.075705266368,66,9.252832239188216,2019,rural
19_09,2020-21,9179.977984861653,45,9.124780085448442,2020,rural
19_09,2021-22,12510.729099817612,36,9.434341883122984,2021,rural
19_09,2022-23,13507.176700798125,43,9.510976430639857,2022,rural
19_10,2017-18,7033.179353318425,34,8.85839413766328,2017,rural
19_10,2018-19,7375.488389843089,91,8.905917401367022,2018,rural
19_10,2019-20,9797.596151660884,73,9.189892343923143,2019,rural
19_10,2020-21,7953.677835366711,56,8.98138972147321,2020,rural
19_10,2021-22,9814.10978751441,45,9.19157640341369,2021,rural
19_10,2022-23,10032.946520846217,87,9.213629608586102,2022,rural
19_11,2017-18,8059.811090207047,94,8.994645397286428,2017,rural
19_11,2018-19,8092.942681744663,232,8.998747687022167,2018,rural
19_11,2019-20,10455.255030684068,211,9.254860004743998,2019,rural
19_11,2020-21,14276.613314491347,182,9.566378044915274,2020,rural
19_11,2021-22,13513.972858578092,205,9.511479455717184,2021,rural
19_11,2022-23,14779.232761686855,187,9.6009782825788,2022,rural
19_12,2017-18,7553.654850351318,59,8.929786811250423,2017,rural
19_12,2018-19,7261.757645769245,73,8.89037717848559,2018,rural
19_12,2019-20,10386.521335336134,69,9.248264219113691,2019,rural
19_12,2020-21,8985.775710152342,64,9.103398129397874,2020,rural
19_12,2021-22,9899.836757886294,80,9.20027354688434,2021,rural
19_12,2022-23,15617.910916626424,103,9.6561736703151,2022,rural
19_13,2018-19,5899.300343332166,8,8.682589036986046,2018,rural
19_13,2019-20,14000.0003794476,6,9.546812635700796,2019,rural
19_13,2020-21,7500,3,8.922658299524402,2020,rural
19_13,2021-22,17000,2,9.740968623038354,2021,rural
19_13,2022-23,22625,4,10.026810768568128,2022,rural
19_14,2017-18,6782.940453009865,5,8.822165982050088,2017,rural
19_14,2018-19,5443.559047295613,13,8.602188362565721,2018,rural
19_14,2019-20,5468.869650534671,5,8.606827228821494,2019,rural
19_14,2020-21,7211.044684989462,13,8.883369113678791,2020,rural
19_14,2021-22,6434.287759501139,8,8.769396431620285,2021,rural
19_15,2017-18,8123.667777547891,55,9.00253702791381,2017,rural
19_15,2018-19,10635.740958943928,167,9.271975396946344,2018,rural
19_15,2019-20,8263.01731339882,123,9.019545091991112,2019,rural
19_15,2020-21,8409.004294469441,115,9.037058350531952,2020,rural
19_15,2021-22,10663.559192994653,117,9.27458752501344,2021,rural
19_15,2022-23,13546.135064477634,161,9.513856550526679,2022,rural
19_16,2017-18,14569.658717956549,51,9.586696475301773,2017,rural
19_16,2018-19,12886.893158329229,120,9.46396603959904,2018,rural
19_16,2019-20,12979.067491463937,126,9.471093145725394,2019,rural
19_16,2020-21,18235.71080760244,96,9.811137082883528,2020,rural
19_16,2021-22,14563.898059751877,140,9.58630100980309,2021,rural
19_16,2022-23,18633.58770082401,151,9.832721021588917,2022,rural
19_17,2017-18,8609.81632927333,67,9.060658264937949,2017,rural
19_17,2018-19,8834.992555876108,136,9.086475542181411,2018,rural
19_17,2019-20,7536.487047783643,95,8.927511443650772,2019,rural
19_17,2020-21,6532.679044020909,74,8.784572405212192,2020,rural
19_17,2021-22,11927.19924239464,93,9.386576721595057,2021,rural
19_17,2022-23,10409.558594462429,135,9.25047975864109,2022,rural
19_18,2017-18,16638.50975348709,11,9.719475152280927,2017,rural
19_18,2018-19,11329.816806055027,15,9.335193184964151,2018,rural
19_18,2019-20,12151.263868390257,46,9.405188465448505,2019,rural
19_18,2020-21,15940.864107774232,17,9.676641160898374,2020,rural
19_18,2021-22,9164.437404123517,28,9.12308577313308,2021,rural
19_18,2022-23,16209.280290831039,73,9.693339214658984,2022,rural
19_19,2017-18,3854.597696534158,10,8.257021921675959,2017,rural
19_19,2018-19,7448.947735731119,8,8.915828057871774,2018,rural
19_19,2019-20,8568.403819904823,13,9.055836742191644,2019,rural
19_19,2020-21,10450.983507909763,24,9.254451368553815,2020,rural
19_19,2021-22,10937.49990400692,2,9.29995252188936,2021,rural
19_19,2022-23,6292.959372283667,3,8.747186727488879,2022,rural
19_20,2019-20,9148.936350795942,3,9.121392905697848,2019,rural
19_20,2020-21,11192.877334353867,12,9.32303290268992,2020,rural
19_20,2021-22,5363.6934383098705,3,8.587408091073694,2021,rural
19_20,2022-23,6593.009838422061,17,8.793765251364889,2022,rural
19_22,2019-20,7481.481481481482,5,8.920186110379014,2019,rural
19_22,2020-21,23708.160455367233,8,10.073574590868935,2020,rural
19_22,2022-23,6298.333333333333,3,8.74804032711548,2022,rural
19_23,2019-20,22256.682086369874,31,10.01039756099635,2019,rural
19_23,2020-21,10408.454520981726,87,9.250373689586795,2020,rural
19_23,2021-22,9916.216369843409,102,9.20192671319167,2021,rural
19_23,2022-23,12668.583536959042,97,9.446880470456088,2022,rural
20_01,2020-21,8147.715707795333,3,9.005492885696672,2020,rural
20_01,2021-22,9535.662893711531,6,9.16279403776915,2021,rural
20_01,2022-23,10000,1,9.210340371976184,2022,rural
20_02,2020-21,7250,4,8.88875674784872,2020,rural
20_02,2021-22,11867.857321535428,4,9.38158895922313,2021,rural
20_03,2018-19,9417.32267398892,6,9.150306109974418,2018,rural
20_03,2019-20,10932.167279596491,9,9.299464848760056,2019,rural
20_03,2020-21,10467.341552147276,6,9.256015360654038,2020,rural
20_03,2021-22,12643.320275772769,16,9.4448843132518,2021,rural
20_03,2022-23,19378.69991539056,8,9.87192979936536,2022,rural
20_04,2017-18,16599.079868474815,3,9.717102543198406,2017,rural
20_04,2018-19,5821.353894096361,6,8.66928814152343,2018,rural
20_04,2019-20,8682.852871058982,5,9.069105425434646,2019,rural
20_04,2020-21,6147.527084251287,7,8.72380517981489,2020,rural
20_04,2022-23,8196.051678573376,4,9.011407814679734,2022,rural
20_05,2018-19,10939.559531726652,3,9.300140812983221,2018,rural
20_05,2019-20,8310.003015148004,9,9.025215250683123,2019,rural
20_05,2020-21,4050.5956938853715,5,8.306619234194628,2020,rural
20_05,2021-22,12713.314031066144,6,9.450405072215574,2021,rural
20_05,2022-23,11568.96466771624,9,9.356081331976014,2022,rural
20_06,2018-19,9300,6,9.137769679141348,2018,rural
20_06,2019-20,5000,1,8.517193191416238,2019,rural
20_06,2020-21,1470.0855206811725,4,7.293075855414678,2020,rural
20_07,2017-18,7000,2,8.85366542803745,2017,rural
20_07,2018-19,5639.118842373875,10,8.637483098664708,2018,rural
20_07,2019-20,2971.875205453819,2,7.996948414866479,2019,rural
20_07,2020-21,7131.954675697965,17,8.87234062390086,2020,rural
20_07,2022-23,33081.79597881218,5,10.406738439647311,2022,rural
20_08,2018-19,750,2,6.620073206530356,2018,rural
20_08,2022-23,18399.23922390815,6,9.820064596215555,2022,rural
20_09,2017-18,6334.796588264544,8,8.753812983047075,2017,rural
20_09,2018-19,7580.571606369387,23,8.933343885604506,2018,rural
20_09,2019-20,12522.313721901863,42,9.43526742964913,2019,rural
20_09,2020-21,16947.1108762411,42,9.737852648501095,2020,rural
20_09,2021-22,14477.908186981367,59,9.580379193278992,2021,rural
20_09,2022-23,13814.95781052296,103,9.533507183463817,2022,rural
20_10,2017-18,3982.7816281991513,23,8.289735755718102,2017,rural
20_10,2018-19,8312.612024828086,48,9.025529161544348,2018,rural
20_10,2019-20,8209.375833458664,26,9.013032174399127,2019,rural
20_10,2020-21,8808.925503446435,20,9.083520748205656,2020,rural
20_10,2021-22,8342.819574973839,27,9.029156516751156,2021,rural
20_10,2022-23,13420.327572276372,31,9.504525819488306,2022,rural
20_11,2018-19,6024.7524705532805,19,8.7036316737893,2018,rural
20_11,2020-21,18304.347863265768,2,9.814893898766515,2020,rural
20_11,2021-22,18304.347863265768,4,9.814893898766515,2021,rural
20_12,2017-18,13054.666107194422,16,9.47690090494974,2017,rural
20_12,2018-19,20236.525327878553,24,9.915244435140028,2018,rural
20_12,2019-20,17222.045718221434,27,9.753945569893245,2019,rural
20_12,2020-21,13774.205286262122,82,9.530552939889482,2020,rural
20_12,2021-22,15288.917075720368,66,9.634883470758892,2021,rural
20_12,2022-23,22847.263116615788,34,10.03658661307054,2022,rural
20_13,2017-18,6000,1,8.699514748210191,2017,rural
20_13,2018-19,3127.997163964258,4,8.048148195003748,2018,rural
20_13,2019-20,8500,5,9.047821442478408,2019,rural
20_13,2020-21,7750,6,8.955448122347393,2020,rural
20_13,2021-22,9500,4,9.159047077588632,2021,rural
20_13,2022-23,11000,2,9.305650551780507,2022,rural
20_14,2018-19,6000,1,8.699514748210191,2018,rural
20_14,2019-20,9600,5,9.169518377455928,2019,rural
20_14,2020-21,10000,2,9.210340371976184,2020,rural
20_15,2017-18,13918.967079551454,10,9.541007727079942,2017,rural
20_15,2018-19,13500.525015384592,11,9.510483853698812,2018,rural
20_15,2019-20,18197.668161352478,16,9.809048741853822,2019,rural
20_15,2020-21,11070.396286602047,21,9.312029823309642,2020,rural
20_15,2021-22,28352.52702853458,35,10.252471441992428,2021,rural
20_15,2022-23,22304.437258014124,44,10.012540917834285,2022,rural
20_16,2017-18,8500,2,9.047821442478408,2017,rural
20_16,2018-19,9564.111123163875,5,9.165772947411163,2018,rural
20_16,2019-20,10841.295278080848,11,9.291117758453069,2019,rural
20_16,2020-21,8069.571910391703,35,8.995855712817509,2020,rural
20_16,2021-22,13501.648670345914,16,9.510567080699353,2021,rural
20_16,2022-23,19368.6443174114,5,9.871410765175844,2022,rural
20_17,2018-19,11071.428804641793,6,9.312123087350544,2018,rural
20_17,2020-21,10428.569815755694,3,9.252304416421639,2020,rural
20_17,2021-22,11678.570286160282,3,9.365510841883044,2021,rural
20_17,2022-23,6250,2,8.740336742730447,2022,rural
20_18,2018-19,5916.788269256258,4,8.685549058574605,2018,rural
20_18,2020-21,6000,3,8.699514748210191,2020,rural
20_18,2021-22,14821.054570531118,10,9.603804054923764,2021,rural
20_18,2022-23,30417.316504979088,3,10.322767347095667,2022,rural
20_19,2017-18,11956.11665734019,12,9.388998280577722,2017,rural
20_19,2018-19,7481.57477524064,17,8.920198580259171,2018,rural
20_19,2019-20,10193.787911513855,21,9.229533785456349,2019,rural
20_19,2020-21,13928.01017913366,31,9.541657212287337,2020,rural
20_19,2021-22,14314.941762100896,31,9.569059149211045,2021,rural
20_19,2022-23,19668.03643644624,37,9.886750081105172,2022,rural
20_20,2017-18,3400,2,8.131530710604252,2017,rural
20_20,2019-20,6000,1,8.699514748210191,2019,rural
20_20,2021-22,22500,2,10.021270588192511,2021,rural
20_20,2022-23,10726.56072661173,4,9.280478255503676,2022,rural
20_21,2020-21,20276.11945311192,5,9.917199090929785,2020,rural
20_21,2021-22,23160.000321965876,4,10.05018194558874,2021,rural
20_22,2017-18,18166.669120073406,9,9.80734382703313,2017,rural
20_22,2021-22,7689.867458706181,4,8.947658826812297,2021,rural
20_22,2022-23,7371.15347849274,4,8.905329482908853,2022,rural
20_23,2018-19,3420.5389936866763,7,8.137553418132178,2018,rural
20_23,2019-20,6535.8301708469435,11,8.785054652549709,2019,rural
20_23,2020-21,12632.918029823268,4,9.444061228233293,2020,rural
20_23,2021-22,33425.71661032161,7,10.417080841091757,2021,rural
20_23,2022-23,18205.882500811484,2,9.80950003517269,2022,rural
20_24,2021-22,14064.865590589923,6,9.5514351645747,2021,rural
21_01,2017-18,12931.407831090373,8,9.467414346820267,2017,rural
21_01,2018-19,8552.319151274194,14,9.053957770913389,2018,rural
21_01,2021-22,20066.086523914848,9,9.906786431442516,2021,rural
21_01,2022-23,17003.650758669868,8,9.741183350492756,2022,rural
21_02,2017-18,12000,1,9.392661928770137,2017,rural
21_02,2018-19,7132.805884273933,8,8.872459968151103,2018,rural
21_02,2020-21,6208.601610770205,8,8.733690966119072,2020,rural
21_02,2021-22,18102.540541931823,8,9.80380756883687,2021,rural
21_02,2022-23,16705.364290855174,6,9.723485161847615,2022,rural
21_03,2017-18,23815.151066928556,8,10.07807725656687,2017,rural
21_03,2018-19,9254.090157068242,17,9.132820911916596,2018,rural
21_03,2019-20,11974.004321726312,17,9.390493272411097,2019,rural
21_03,2020-21,24365.43862383739,9,10.100920957325188,2020,rural
21_03,2021-22,19513.64844741888,12,9.878869420102259,2021,rural
21_03,2022-23,73143.69353506654,10,11.20018118995069,2022,rural
21_04,2018-19,19116.808331434968,8,9.858323244399088,2018,rural
21_04,2019-20,22157.892980974753,3,10.005949054254655,2019,rural
21_05,2017-18,25755.873402899768,9,10.156417973399053,2017,rural
21_05,2018-19,9607.60079281813,15,9.170309813439719,2018,rural
21_05,2019-20,6569.133831879292,20,8.790137265934948,2019,rural
21_05,2020-21,7637.446050487687,6,8.94081853968897,2020,rural
21_05,2021-22,14898.11595939164,14,9.608990038260208,2021,rural
21_05,2022-23,25264.98605606495,20,10.13717476581867,2022,rural
21_06,2017-18,30000,1,10.308952660644293,2017,rural
21_06,2018-19,18841.224851043622,10,9.843802559342112,2018,rural
21_06,2019-20,12283.814668404651,8,9.41603779421185,2019,rural
21_06,2020-21,23572.760793651567,17,10.067847120748844,2020,rural
21_06,2021-22,17141.586116413673,11,9.749262726750924,2021,rural
21_06,2022-23,27645.496296323443,20,10.227218111091391,2022,rural
21_07,2017-18,6250,2,8.740336742730447,2017,rural
21_07,2018-19,6500,1,8.779557455883728,2018,rural
21_07,2019-20,13848.478952920375,3,9.535930682690672,2019,rural
21_07,2020-21,37413.094392362436,13,10.52977603956866,2020,rural
21_07,2021-22,18283.33855865696,12,9.813745462832324,2021,rural
21_07,2022-23,17459.402678122155,12,9.767633617933368,2022,rural
21_08,2017-18,6650,2,8.8023721336499,2017,rural
21_08,2018-19,12125,4,9.403024715805683,2018,rural
21_08,2019-20,13342.662657640101,17,9.498721899075527,2019,rural
21_08,2020-21,10483.135047900798,13,9.257523058931913,2020,rural
21_08,2021-22,16855.623620831648,35,9.732439626143107,2021,rural
21_08,2022-23,18995.5447499135,25,9.85195974380558,2022,rural
21_09,2017-18,9152.540823936959,4,9.121786805398205,2017,rural
21_09,2018-19,3876.313096781922,14,8.262639748071773,2018,rural
21_09,2019-20,9517.676107901316,16,9.160905991673728,2019,rural
21_09,2020-21,22903.828237632028,13,10.039059347519654,2020,rural
21_09,2021-22,10883.721557588553,12,9.295023516847904,2021,rural
21_09,2022-23,11120.025834968157,7,9.316502891090378,2022,rural
21_10,2017-18,5000,2,8.517193191416238,2017,rural
21_10,2019-20,22000,1,9.998797732340453,2019,rural
21_10,2020-21,19956.58373550679,3,9.901314379680942,2020,rural
21_10,2021-22,9415.205127900326,4,9.15008122820392,2021,rural
21_10,2022-23,27813.863582741833,7,10.233289865400867,2022,rural
21_11,2017-18,10647.427574655341,4,9.273073599675651,2017,rural
21_11,2018-19,6293.776246716023,2,8.747316526740763,2018,rural
21_11,2019-20,20505.113131306585,6,9.92842955506559,2019,rural
21_11,2020-21,13406.442464474507,9,9.503490651331814,2020,rural
21_11,2021-22,20410.493959851156,10,9.92380445736557,2021,rural
21_11,2022-23,17888.74159660996,11,9.791926832866606,2022,rural
21_12,2017-18,14883.640759070213,22,9.608017953127815,2017,rural
21_12,2018-19,14052.05276611663,18,9.550523768439628,2018,rural
21_12,2019-20,10469.011633355049,28,9.256174899538056,2019,rural
21_12,2020-21,18568.09515335393,33,9.829200072529355,2020,rural
21_12,2021-22,19639.638470485406,47,9.885305173922605,2021,rural
21_12,2022-23,21798.47164493012,10,9.989595138288768,2022,rural
21_13,2018-19,16745.053656911834,8,9.725858189577416,2018,rural
21_13,2019-20,17579.703337267598,2,9.774500296083565,2019,rural
21_13,2021-22,18441.340298599735,2,9.822350178775052,2021,rural
21_13,2022-23,23540.223761555826,3,10.066465886357697,2022,rural
21_14,2019-20,10729.166666666666,12,9.280721168737982,2019,rural
21_14,2020-21,10611.111189740555,2,9.269656956542708,2020,rural
21_14,2021-22,12763.888987175695,4,9.45437529002215,2021,rural
21_15,2018-19,15616.43894098435,4,9.656079416671284,2018,rural
21_15,2019-20,12085.417414100277,22,9.399754832392174,2019,rural
21_15,2020-21,12514.902084866007,12,9.434675380013136,2020,rural
21_15,2021-22,13439.2300449538,13,9.505933324114212,2021,rural
21_15,2022-23,17065.670326083356,5,9.744824141324298,2022,rural
21_16,2017-18,4947.001683114303,23,8.506536951456942,2017,rural
21_16,2018-19,5500.00018093548,6,8.612503404117922,2018,rural
21_16,2019-20,13000,1,9.472704636443673,2019,rural
21_16,2020-21,15051.06569642737,4,9.619204078063929,2020,rural
21_16,2021-22,23297.391640154652,10,10.056096686512806,2021,rural
21_16,2022-23,36830.206168499346,7,10.514073607264859,2022,rural
21_17,2017-18,10204.6740143736,25,9.23060113101728,2017,rural
21_17,2018-19,15527.255814005577,41,9.650352198275707,2018,rural
21_17,2019-20,10939.30389371401,11,9.300117444492118,2019,rural
21_17,2020-21,16149.925428543655,9,9.689670711212505,2020,rural
21_17,2021-22,10538.836490766484,24,9.26282242613159,2021,rural
21_17,2022-23,23161.115932966684,23,10.050230114160277,2022,rural
21_18,2017-18,4529.5143682532525,21,8.418370009254273,2017,rural
21_18,2018-19,10381.463050540968,24,9.24777709577989,2018,rural
21_18,2019-20,7674.841944420395,13,8.945702978682487,2019,rural
21_18,2020-21,12047.092148851356,9,9.396578594349522,2020,rural
21_18,2021-22,10476.826245783408,9,9.256921072867195,2021,rural
21_18,2022-23,14014.1176270718,12,9.547820502435414,2022,rural
21_19,2017-18,13372.147280340896,21,9.500929261564057,2017,rural
21_19,2018-19,10773.556280495592,50,9.28484991810573,2018,rural
21_19,2019-20,6281.781320660259,44,8.745408869027914,2019,rural
21_19,2020-21,9432.197494665388,66,9.151884380787793,2020,rural
21_19,2021-22,8073.086230779844,52,8.996291120717858,2021,rural
21_19,2022-23,12922.042639593192,43,9.466689863879978,2022,rural
21_20,2019-20,6000,2,8.699514748210191,2019,rural
21_21,2020-21,33043.712002860964,10,10.405586570079137,2020,rural
21_21,2021-22,27582.01855088281,8,10.224919337606126,2021,rural
21_21,2022-23,32975.86919070764,5,10.403531336319475,2022,rural
21_22,2020-21,4500,2,8.411832675758411,2020,rural
21_22,2021-22,6500,1,8.779557455883728,2021,rural
21_23,2017-18,66666.66666666667,3,11.107460356862065,2017,rural
21_23,2020-21,19034.882489011707,7,9.854028495380769,2020,rural
21_23,2021-22,10333.333333333334,3,9.243130194799173,2021,rural
21_24,2017-18,9257.792373599941,13,9.133220894638496,2017,rural
21_24,2018-19,11320.436772391362,4,9.334364935146338,2018,rural
21_24,2019-20,5766.996604138997,10,8.659906704771647,2019,rural
21_24,2020-21,19613.34761010042,10,9.883965613958306,2020,rural
21_24,2021-22,19353.03113250769,17,9.870604333864778,2021,rural
21_24,2022-23,20491.28015212047,21,9.927754716202791,2022,rural
21_25,2020-21,10333.333333333334,3,9.243130194799173,2020,rural
21_26,2018-19,12000,2,9.392661928770137,2018,rural
21_26,2019-20,14096.70349226963,8,9.553696254157483,2019,rural
21_26,2020-21,6750,2,8.817297783866575,2020,rural
21_26,2021-22,9000,1,9.104979856318357,2021,rural
21_26,2022-23,13548.815957606459,4,9.514054439287237,2022,rural
21_27,2017-18,19198.72931948761,2,9.86259937454911,2017,rural
21_27,2018-19,17775.71720153766,5,9.785588602748454,2018,rural
21_27,2019-20,8973.642267006719,4,9.102046922470443,2019,rural
21_27,2020-21,6246.0007143581925,7,8.739696652213524,2020,rural
21_27,2021-22,23000,1,10.043249494911286,2021,rural
21_27,2022-23,22167.167468265856,3,10.006367530273975,2022,rural
21_28,2017-18,5000,1,8.517193191416238,2017,rural
21_28,2018-19,17202.264983414996,20,9.752796339214092,2018,rural
21_28,2019-20,18744.89489260046,9,9.838676721931057,2019,rural
21_28,2022-23,17183.071660180187,5,9.751679972349512,2022,rural
21_29,2018-19,7357.026919425474,5,8.903411178947655,2018,rural
21_29,2019-20,8970.622177285752,17,9.101710314663658,2019,rural
21_29,2020-21,10486.59203125723,18,9.257852770746922,2020,rural
21_29,2021-22,14701.948089244563,10,9.595735287064281,2021,rural
21_29,2022-23,42833.333333333336,6,10.665071894649301,2022,rural
21_30,2018-19,11333.333333333334,3,9.335503514930188,2018,rural
22_01,2018-19,22000,2,9.998797732340453,2018,rural
22_01,2019-20,9533.803421533567,19,9.1625990168752125,2019,rural
22_01,2020-21,8333.333333333334,3,9.028018815182229,2020,rural
22_01,2021-22,10106.666532421694,8,9.220950537805384,2021,rural
22_01,2022-23,10119.72384997974,4,9.222241654917735,2022,rural
22_02,2017-18,18000,1,9.798127036878302,2017,rural
22_02,2018-19,18000,2,9.798127036878302,2018,rural
22_02,2020-21,6000,1,8.699514748210191,2020,rural
22_02,2021-22,5266.65487502658,3,8.569150691425438,2021,rural
22_02,2022-23,9727.656284925717,8,9.182728271028873,2022,rural
22_03,2018-19,13800,1,9.532423871145296,2018,rural
22_03,2019-20,7416.666666666667,6,8.911484998926277,2019,rural
22_03,2021-22,2300,1,7.7406644019172415,2021,rural
22_03,2022-23,9474.765097304631,10,9.156387237802104,2022,rural
22_04,2017-18,16357.859672996725,6,9.70246377476422,2017,rural
22_04,2018-19,19573.64883331358,18,9.88193949335858,2018,rural
22_04,2019-20,20801.972565003645,13,9.942803096048813,2019,rural
22_04,2020-21,18513.292191509703,8,9.826244249909497,2020,rural
22_04,2021-22,5290.8658398030675,7,8.573737186280079,2021,rural
22_04,2022-23,12629.322990955818,9,9.443776610658094,2022,rural
22_05,2017-18,7306.666727324913,2,8.89654246069561,2017,rural
22_05,2018-19,11847.198491322262,16,9.379846704378618,2018,rural
22_05,2019-20,15729.550152830507,12,9.663296397603373,2019,rural
22_05,2020-21,12000,1,9.392661928770137,2020,rural
22_05,2021-22,12608.58029294137,8,9.44213283681114,2021,rural
22_05,2022-23,10130.534918818721,17,9.223309401260094,2022,rural
22_06,2017-18,13663.335979328966,6,9.522471318486925,2017,rural
22_06,2018-19,14578.981752505873,4,9.587336164475387,2018,rural
22_06,2019-20,6389.610292509594,3,8.762428558424093,2019,rural
22_06,2020-21,17774.246311526425,10,9.78550585217058,2020,rural
22_06,2021-22,17071.25474583135,5,9.745151318993992,2021,rural
22_06,2022-23,12000,4,9.392661928770137,2022,rural
22_07,2017-18,21172.841005751292,13,9.960474554735308,2017,rural
22_07,2018-19,32710.603556256097,11,10.395454572097329,2018,rural
22_07,2019-20,26263.12343801434,8,10.17592108358694,2019,rural
22_07,2020-21,23090.107151090982,17,10.047159542922051,2020,rural
22_07,2021-22,16898.416911385713,30,9.73497522264099,2021,rural
22_07,2022-23,9542.188832925085,35,9.163478175539126,2022,rural
22_08,2017-18,9754.554929145546,4,9.185489627120981,2017,rural
22_08,2018-19,7129.150644012596,5,8.871947382050575,2018,rural
22_08,2019-20,5500,1,8.612503371220562,2019,rural
22_08,2020-21,14283.990377440501,8,9.566894635054108,2020,rural
22_08,2021-22,12382.315030556707,9,9.424024526378416,2021,rural
22_09,2017-18,5033.404387759341,10,8.523851850808644,2017,rural
22_09,2018-19,9804.287572683446,39,9.190575076396877,2018,rural
22_09,2019-20,16709.469537649635,18,9.723730875882056,2019,rural
22_09,2020-21,15625.945408203941,15,9.656687978899233,2020,rural
22_09,2021-22,11684.048469721043,19,9.365979811883232,2021,rural
22_09,2022-23,11028.04933016006,25,9.308197245307428,2022,rural
22_10,2017-18,8313.140865289783,18,9.025592778568535,2017,rural
22_10,2018-19,12098.690239010497,64,9.400852481016075,2018,rural
22_10,2019-20,18521.252614305446,27,9.826674141674609,2019,rural
22_10,2020-21,14887.24505038197,36,9.608260088437623,2020,rural
22_10,2021-22,12673.258770407481,46,9.447249443906777,2021,rural
22_10,2022-23,10736.881659242781,37,9.28143997760221,2022,rural
22_11,2017-18,11440.337643038147,19,9.344900778749839,2017,rural
22_11,2018-19,15186.299823234884,27,9.62814897297581,2018,rural
22_11,2019-20,18749.169948780953,37,9.83890476102029,2019,rural
22_11,2020-21,17662.925541192606,24,9.779223119622163,2020,rural
22_11,2021-22,14062.14790518641,32,9.551241920779912,2021,rural
22_11,2022-23,20291.82163650084,54,9.917973208804703,2022,rural
22_12,2017-18,16933.732700185567,4,9.737062929276977,2017,rural
22_12,2018-19,12786.028682448445,9,9.456108344594018,2018,rural
